dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
21/07/2020,21,7,2020,361,8,El_Salvador,SV,SLV,6453550,America,64.77055264
20/07/2020,20,7,2020,338,20,El_Salvador,SV,SLV,6453550,America,63.05056907
19/07/2020,19,7,2020,301,0,El_Salvador,SV,SLV,6453550,America,61.99688544
18/07/2020,18,7,2020,250,15,El_Salvador,SV,SLV,6453550,America,61.05166924
14/12/2020,14,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
13/12/2020,13,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
12/12/2020,12,12,2020,2,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
11/12/2020,11,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.72864979
10/12/2020,10,12,2020,17,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.72864979
09/12/2020,9,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.13867146
08/12/2020,8,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.13867146
07/12/2020,7,12,2020,7,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.6549025
06/12/2020,6,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.13867146
05/12/2020,5,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.80239708
04/12/2020,4,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.80239708
03/12/2020,3,12,2020,3,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.80239708
02/12/2020,2,12,2020,3,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.58115521
01/12/2020,1,12,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
30/11/2020,30,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.61361729
29/11/2020,29,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.61361729
28/11/2020,28,11,2020,7,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.61361729
27/11/2020,27,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.09738625
26/11/2020,26,11,2020,9,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.09738625
25/11/2020,25,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.58115521
24/11/2020,24,11,2020,7,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.31862812
23/11/2020,23,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.80239708
22/11/2020,22,11,2020,9,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.80239708
21/11/2020,21,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.13867146
20/11/2020,20,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.13867146
19/11/2020,19,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
18/11/2020,18,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
17/11/2020,17,11,2020,17,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
16/11/2020,16,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.10620937
15/11/2020,15,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.17995667
14/11/2020,14,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.17995667
13/11/2020,13,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.54869312
12/11/2020,12,11,2020,2,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.54869312
11/11/2020,11,11,2020,10,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.40119854
10/11/2020,10,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0.66372562
09/11/2020,9,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0.95871479
08/11/2020,8,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0.95871479
07/11/2020,7,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0.95871479
06/11/2020,6,11,2020,3,2,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.32745125
05/11/2020,5,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.10620937
04/11/2020,4,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.10620937
03/11/2020,3,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.40119854
02/11/2020,2,11,2020,1,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.40119854
01/11/2020,1,11,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.32745125
31/10/2020,31,10,2020,5,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.32745125
30/10/2020,30,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.10620937
29/10/2020,29,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.10620937
28/10/2020,28,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.25370396
27/10/2020,27,10,2020,4,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.25370396
26/10/2020,26,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.17995667
25/10/2020,25,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.17995667
24/10/2020,24,10,2020,5,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.17995667
23/10/2020,23,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0.8849675
22/10/2020,22,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0.8849675
21/10/2020,21,10,2020,4,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.62244042
20/10/2020,20,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.32745125
19/10/2020,19,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.84368229
18/10/2020,18,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.84368229
17/10/2020,17,10,2020,2,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.84368229
16/10/2020,16,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,1.69618771
15/10/2020,15,10,2020,2,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.80239708
14/10/2020,14,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.6549025
13/10/2020,13,10,2020,3,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.80239708
12/10/2020,12,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.58115521
11/10/2020,11,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.58115521
10/10/2020,10,10,2020,1,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.31862812
09/10/2020,9,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.24488083
08/10/2020,8,10,2020,10,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.24488083
07/10/2020,7,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.50740792
06/10/2020,6,10,2020,7,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.50740792
05/10/2020,5,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.17113354
04/10/2020,4,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.17113354
03/10/2020,3,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.17113354
02/10/2020,2,10,2020,15,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.31862812
01/10/2020,1,10,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.21241875
30/09/2020,30,9,2020,2,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.21241875
29/09/2020,29,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.06492417
28/09/2020,28,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
27/09/2020,27,9,2020,10,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.35991333
26/09/2020,26,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.06492417
25/09/2020,25,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.06492417
24/09/2020,24,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.43366062
23/09/2020,23,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.43366062
22/09/2020,22,9,2020,16,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.39237542
21/09/2020,21,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.21241875
20/09/2020,20,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.21241875
19/09/2020,19,9,2020,2,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.21241875
18/09/2020,18,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.58115521
17/09/2020,17,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.58115521
16/09/2020,16,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,2.58115521
15/09/2020,15,9,2020,4,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,4.35109021
14/09/2020,14,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,4.05610104
13/09/2020,13,9,2020,6,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,4.05610104
12/09/2020,12,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,4.57233208
11/09/2020,11,9,2020,5,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,4.57233208
10/09/2020,10,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,4.35109021
09/09/2020,9,9,2020,13,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,4.35109021
08/09/2020,8,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.39237542
07/09/2020,7,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.39237542
06/09/2020,6,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,3.39237542
05/09/2020,5,9,2020,7,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,5.89978333
04/09/2020,4,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,5.38355229
03/09/2020,3,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,5.38355229
02/09/2020,2,9,2020,24,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,5.38355229
01/09/2020,1,9,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,8.849675
31/08/2020,31,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,8.849675
30/08/2020,30,8,2020,13,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,8.849675
29/08/2020,29,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,7.8909602
28/08/2020,28,8,2020,2,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,7.8909602
27/08/2020,27,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,7.74346562
26/08/2020,26,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,7.74346562
25/08/2020,25,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,7.74346562
24/08/2020,24,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,7.74346562
23/08/2020,23,8,2020,34,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,7.74346562
22/08/2020,22,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,5.23605771
21/08/2020,21,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,5.23605771
20/08/2020,20,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,5.23605771
19/08/2020,19,8,2020,71,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,5.23605771
18/08/2020,18,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
17/08/2020,17,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
16/08/2020,16,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
15/08/2020,15,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
14/08/2020,14,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
13/08/2020,13,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
12/08/2020,12,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
11/08/2020,11,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
10/08/2020,10,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
09/08/2020,9,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
08/08/2020,8,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
07/08/2020,7,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
06/08/2020,6,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
05/08/2020,5,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
04/08/2020,4,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
03/08/2020,3,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
02/08/2020,2,8,2020,1750,32,Equatorial_Guinea,GQ,GNQ,1355982,Africa,129.05776035
01/08/2020,1,8,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
31/07/2020,31,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
30/07/2020,30,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
29/07/2020,29,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
28/07/2020,28,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
27/07/2020,27,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
26/07/2020,26,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
25/07/2020,25,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
24/07/2020,24,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
23/07/2020,23,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
22/07/2020,22,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
21/07/2020,21,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
20/07/2020,20,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
19/07/2020,19,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
18/07/2020,18,7,2020,0,0,Equatorial_Guinea,GQ,GNQ,1355982,Africa,0
14/12/2020,14,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,3.83172768
13/12/2020,13,12,2020,55,0,Eritrea,ER,ERI,3497117,Africa,3.83172768
12/12/2020,12,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.57354844
11/12/2020,11,12,2020,7,0,Eritrea,ER,ERI,3497117,Africa,2.57354844
10/12/2020,10,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.60214342
09/12/2020,9,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.60214342
08/12/2020,8,12,2020,17,0,Eritrea,ER,ERI,3497117,Africa,2.60214342
07/12/2020,7,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.3161936
06/12/2020,6,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.3161936
05/12/2020,5,12,2020,38,0,Eritrea,ER,ERI,3497117,Africa,3.00247318
04/12/2020,4,12,2020,17,0,Eritrea,ER,ERI,3497117,Africa,1.91586384
03/12/2020,3,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.68710398
02/12/2020,2,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.40197854
01/12/2020,1,12,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.40197854
30/11/2020,30,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.40197854
29/11/2020,29,11,2020,11,0,Eritrea,ER,ERI,3497117,Africa,2.40197854
28/11/2020,28,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,2.08743373
27/11/2020,27,11,2020,8,0,Eritrea,ER,ERI,3497117,Africa,2.1446237
26/11/2020,26,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.91586384
25/11/2020,25,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.91586384
24/11/2020,24,11,2020,7,0,Eritrea,ER,ERI,3497117,Africa,1.91586384
23/11/2020,23,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.71569896
22/11/2020,22,11,2020,24,0,Eritrea,ER,ERI,3497117,Africa,1.71569896
21/11/2020,21,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.22958425
20/11/2020,20,11,2020,9,0,Eritrea,ER,ERI,3497117,Africa,1.22958425
19/11/2020,19,11,2020,25,0,Eritrea,ER,ERI,3497117,Africa,1.08660934
18/11/2020,18,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.37173477
17/11/2020,17,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
16/11/2020,16,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
15/11/2020,15,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
14/11/2020,14,11,2020,2,0,Eritrea,ER,ERI,3497117,Africa,0.91503945
13/11/2020,13,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
12/11/2020,12,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
11/11/2020,11,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
10/11/2020,10,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
09/11/2020,9,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
08/11/2020,8,11,2020,7,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
07/11/2020,7,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.6576846
06/11/2020,6,11,2020,4,0,Eritrea,ER,ERI,3497117,Africa,0.77206453
05/11/2020,5,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.80065951
04/11/2020,4,11,2020,17,0,Eritrea,ER,ERI,3497117,Africa,0.80065951
03/11/2020,3,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.31454481
02/11/2020,2,11,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.08660934
01/11/2020,1,11,2020,2,0,Eritrea,ER,ERI,3497117,Africa,1.17239429
31/10/2020,31,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.11520432
30/10/2020,30,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.34396419
29/10/2020,29,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.34396419
28/10/2020,28,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.34396419
27/10/2020,27,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.34396419
26/10/2020,26,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.34396419
25/10/2020,25,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.34396419
24/10/2020,24,10,2020,4,0,Eritrea,ER,ERI,3497117,Africa,1.60131903
23/10/2020,23,10,2020,5,0,Eritrea,ER,ERI,3497117,Africa,1.4869391
22/10/2020,22,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.54412906
21/10/2020,21,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.54412906
20/10/2020,20,10,2020,27,0,Eritrea,ER,ERI,3497117,Africa,1.54412906
19/10/2020,19,10,2020,3,0,Eritrea,ER,ERI,3497117,Africa,0.77206453
18/10/2020,18,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.68627958
17/10/2020,17,10,2020,8,0,Eritrea,ER,ERI,3497117,Africa,1.17239429
16/10/2020,16,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.11520432
15/10/2020,15,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.11520432
14/10/2020,14,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.11520432
13/10/2020,13,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.11520432
12/10/2020,12,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.11520432
11/10/2020,11,10,2020,9,0,Eritrea,ER,ERI,3497117,Africa,1.11520432
10/10/2020,10,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.02941938
09/10/2020,9,10,2020,7,0,Eritrea,ER,ERI,3497117,Africa,1.17239429
08/10/2020,8,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
07/10/2020,7,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
06/10/2020,6,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
05/10/2020,5,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
04/10/2020,4,10,2020,17,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
03/10/2020,3,10,2020,6,0,Eritrea,ER,ERI,3497117,Africa,0.48611471
02/10/2020,2,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.31454481
01/10/2020,1,10,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.31454481
30/09/2020,30,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.40032976
29/09/2020,29,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.40032976
28/09/2020,28,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.40032976
27/09/2020,27,9,2020,6,0,Eritrea,ER,ERI,3497117,Africa,0.40032976
26/09/2020,26,9,2020,5,0,Eritrea,ER,ERI,3497117,Africa,0.22875986
25/09/2020,25,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.08578495
24/09/2020,24,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.6576846
23/09/2020,23,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.6576846
22/09/2020,22,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
21/09/2020,21,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
20/09/2020,20,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
19/09/2020,19,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
18/09/2020,18,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.97222941
17/09/2020,17,9,2020,3,0,Eritrea,ER,ERI,3497117,Africa,1.28677422
16/09/2020,16,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.20098927
15/09/2020,15,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.22958425
14/09/2020,14,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.22958425
13/09/2020,13,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.22958425
12/09/2020,12,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,1.25817924
11/09/2020,11,9,2020,20,0,Eritrea,ER,ERI,3497117,Africa,1.25817924
10/09/2020,10,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.74346955
09/09/2020,9,9,2020,11,0,Eritrea,ER,ERI,3497117,Africa,0.74346955
08/09/2020,8,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.68627958
07/09/2020,7,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.68627958
06/09/2020,6,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.68627958
05/09/2020,5,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.68627958
04/09/2020,4,9,2020,11,0,Eritrea,ER,ERI,3497117,Africa,0.74346955
03/09/2020,3,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.42892474
02/09/2020,2,9,2020,1,0,Eritrea,ER,ERI,3497117,Africa,0.42892474
01/09/2020,1,9,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.94363443
31/08/2020,31,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.94363443
30/08/2020,30,8,2020,1,0,Eritrea,ER,ERI,3497117,Africa,0.94363443
29/08/2020,29,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.91503945
28/08/2020,28,8,2020,2,0,Eritrea,ER,ERI,3497117,Africa,0.91503945
27/08/2020,27,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
26/08/2020,26,8,2020,9,0,Eritrea,ER,ERI,3497117,Africa,0.85784948
25/08/2020,25,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.60049464
24/08/2020,24,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.60049464
23/08/2020,23,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.60049464
22/08/2020,22,8,2020,2,0,Eritrea,ER,ERI,3497117,Africa,0.60049464
21/08/2020,21,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.62908962
20/08/2020,20,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.62908962
19/08/2020,19,8,2020,19,0,Eritrea,ER,ERI,3497117,Africa,0.62908962
18/08/2020,18,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.08578495
17/08/2020,17,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.1715699
16/08/2020,16,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.1715699
15/08/2020,15,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.1715699
14/08/2020,14,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.1715699
13/08/2020,13,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.57189965
12/08/2020,12,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.57189965
11/08/2020,11,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.57189965
10/08/2020,10,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.62908962
09/08/2020,9,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.62908962
08/08/2020,8,8,2020,3,0,Eritrea,ER,ERI,3497117,Africa,0.68627958
07/08/2020,7,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.60049464
06/08/2020,6,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.88644446
05/08/2020,5,8,2020,0,0,Eritrea,ER,ERI,3497117,Africa,0.88644446
04/08/2020,4,8,2020,3,0,Eritrea,ER,ERI,3497117,Africa,0.88644446
